//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7804-TA0C-T-U-AD-SN038
//Part Number (Chip ID): AM8804 A0C
//Chip Model: Chiarlo TxM 7804
//DUT Test GUI Version Number: Rev. A1.00.279
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 12-03-2009 11:55:4
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\HS\Chiarlo\7804\AM7804_TA0C-AM-PM Distortiion.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L1B	LBIn	-33.9	0.0	0.0	-9.31	870.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.758806	43.756936	34.383915	0.303915	1.7952	3.493118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:17	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPWRMTR	HBIn	-34.95	0.0	0.0	-7.29	1810.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.513745	33.510439	32.769043	-2.510957	1.61587	3.493614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:27	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Step	VAM(volt)	AM-AM	AM-PM(degree)	I(averaged)	Q(averaged)	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	34.0	0.357754	1.180034	-18.052873	1.180034	-1.011643	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.0	0.386915	1.504331	-14.994063	1.504331	-0.958257	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	36.0	0.427387	1.950429	-12.145673	1.950429	-0.908543	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	37.0	0.476442	2.508058	-9.720824	2.508058	-0.866221	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	38.0	0.532545	3.175794	-7.780626	3.175794	-0.832358	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.0	0.604773	4.079859	-6.109697	4.079859	-0.803195	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.0	0.700927	5.328917	-4.38783	5.328917	-0.773143	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.0	0.819937	6.949437	-3.221557	6.949437	-0.752788	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:16	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	42.0	0.976196	9.15217	-2.430192	9.15217	-0.738976	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:17	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.0	1.161981	11.784163	-2.230548	11.784163	-0.735491	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:17	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.0	1.404168	14.866059	-4.278543	14.866059	-0.771236	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:17	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.0	1.626	17.136259	0.0	17.136259	-0.696561	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:17	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.247821	0.015483	-50.969655	0.015483	-1.521894	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.248243	0.016622	-48.820322	0.016622	-1.484382	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.249168	0.019111	-44.304492	0.019111	-1.405565	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.250726	0.024959	-38.133455	0.024959	-1.29786	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.253786	0.045049	-30.491454	0.045049	-1.164482	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	6.0	0.260117	0.112669	-27.767552	0.112669	-1.116941	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:47	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	0.26154	0.130315	-27.799299	0.130315	-1.117495	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.262637	0.136474	-27.923308	0.136474	-1.11966	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.263961	0.155708	-28.003019	0.155708	-1.121051	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0	0.264639	0.166092	-28.160854	0.166092	-1.123806	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	0.265735	0.181859	-28.074364	0.181859	-1.122296	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	0.267142	0.202958	-28.124101	0.202958	-1.123164	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.268318	0.211808	-28.081279	0.211808	-1.122417	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0	0.269821	0.226804	-27.997848	0.226804	-1.120961	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	0.271328	0.246911	-27.8664	0.246911	-1.118667	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:48	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	0.272892	0.275955	-27.541526	0.275955	-1.112996	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	0.274581	0.296364	-27.321813	0.296364	-1.109162	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	18.0	0.275857	0.31071	-27.160313	0.31071	-1.106343	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	19.0	0.276551	0.31971	-26.9805	0.31971	-1.103205	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0	0.277667	0.330847	-26.913122	0.330847	-1.102029	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	21.0	0.27844	0.344929	-26.729049	0.344929	-1.098816	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	22.0	0.279548	0.362793	-26.464903	0.362793	-1.094206	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	23.0	0.282058	0.391317	-26.050374	0.391317	-1.086971	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	24.0	0.284494	0.410446	-25.775152	0.410446	-1.082167	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:49	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	25.0	0.287115	0.435942	-25.497377	0.435942	-1.077319	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:50	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	26.0	0.290269	0.468395	-25.304492	0.468395	-1.073953	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:50	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	27.0	0.295384	0.518062	-25.038555	0.518062	-1.069311	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:50	No comments(this is a filler only).
3	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L3B	LBIn	-31.02	0.0	0.0	-9.21	824.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	28.0	0.301855	0.583992	-24.938245	0.583992	-1.067561	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\LBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	11:56:50	No comments(this is a filler only).
