//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-100081-SN001
//Part Number (Chip ID): AM8802 A5
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.284
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 1
//Test Date & Time: 12-23-2009 15:59:34
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\Richv\AM7801\7801_A5_Reg1_X3_Nominal_Screen_Quick.script
//Latest ATR Correlation Summary: FAILED
//Validated On: 02-14-2008  17:54:16
//Comment:																																																	
//**************************************************************************************************************																																																	
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
6	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.1	0	0	-4.64	850	3.5	3	0	0	1	0	0	0	1	0	-38.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:16:51	No comments(this is a filler only).
6	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.08	0	0	-4.67	876	3.5	3	0	0	1	0	0	0	1	0	-43.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:16:55	No comments(this is a filler only).
6	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.16	0	0	-4.68	902	3.5	3	0	0	1	0	0	0	1	0	-44.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:16:59	No comments(this is a filler only).
6	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L3F	LBIn	-29.08	0	0	-4.67	915	3.5	3	0	0	1	0	0	0	1	0	-45.787998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.280v_ramp.txt	12/23/2009	16:17:03	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
7	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.66	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	35.296408	35.274502	29.811655	-0.178345	0.775984	3.496087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:14	No comments(this is a filler only).
7	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.72	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	34.229666	34.207541	29.585272	-0.464728	0.759535	3.496043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:17	No comments(this is a filler only).
7	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.76	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	31.990799	31.969001	29.336256	-0.753744	0.767393	3.496091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:19	No comments(this is a filler only).
7	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.78	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	29.846991	29.825873	29.142581	-0.967419	0.786658	3.496001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:22	No comments(this is a filler only).
7	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.82	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	29.017237	28.996566	29.122847	-1.027153	0.805493	3.495963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:25	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	2nd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
8	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.79	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-42.351002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:31	No comments(this is a filler only).
8	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.84	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-37.030998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:35	No comments(this is a filler only).
8	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.95	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-36.790001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:39	No comments(this is a filler only).
8	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.98	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-37.265999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:43	No comments(this is a filler only).
8	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.03	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-41.721001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:47	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	3rd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.61	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-39.283001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:54	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.67	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-36.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:17:58	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.86	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-35.707001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:18:02	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.87	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-37.615002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:18:06	No comments(this is a filler only).
9	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.94	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-39.644001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.180v_ramp.txt	12/23/2009	16:18:10	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.66	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	37.214748	37.19403	30.2838	0.2938	0.820561	3.49586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:21	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.72	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	36.02404	36.003235	30.074167	0.024167	0.807712	3.49597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:24	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.76	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	33.844097	33.823512	29.829316	-0.260684	0.812615	3.495939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:27	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.78	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	31.534637	31.514583	29.605784	-0.504216	0.828386	3.49589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:29	No comments(this is a filler only).
10	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPWRMTR	LBIn	-29.82	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	30.729277	30.709601	29.586116	-0.563884	0.846267	3.495842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:32	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	2nd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.79	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-41.665001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:38	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.84	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-36.113998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:42	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.95	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-35.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:46	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-30.98	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-36.678001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:50	No comments(this is a filler only).
11	Harmonics (2nd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.03	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-40.536999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:18:54	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	3rd Harmonics Amplitude(dBm)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.61	0	0	-5.26	1710	3.5	3	0	0	1	0	0	0	1	0	-38.987999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:19:01	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.67	0	0	-5.31	1760	3.5	3	0	0	1	0	0	0	1	0	-36.377998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:19:05	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.86	0	0	-5.33	1810	3.5	3	0	0	1	0	0	0	1	0	-34.846001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:19:09	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.87	0	0	-5.36	1860	3.5	3	0	0	1	0	0	0	1	0	-37.144001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:19:13	No comments(this is a filler only).
12	Harmonics (3rd VSA)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	HBLBPSA	LBIn	-31.94	0	0	-5.35	1910	3.5	3	0	0	1	0	0	0	1	0	-38.644001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	12/23/2009	16:19:17	No comments(this is a filler only).
//**************************************************************************************************************																																																	
//File Type: Amalfi PA Test Measurment Data Log File																																																	
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-100081-SN004
//Part Number (Chip ID): AM8802 A5
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.284
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 1
//Test Date & Time: 12-23-2009 16:22:15
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\Richv\AM7801\7801_A5_Reg1_X3_Nominal_Screen_Quick.script
//Latest ATR Correlation Summary: FAILED
//Validated On: 02-14-2008  17:54:16
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.91	0	0	-4.62	824	3.5	3	0	0	1	0	0	0	1	0	44.391587	44.376132	32.962193	3.872193	1.2751	3.494414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.350v_ramp.txt	12/23/2009	16:22:28	No comments(this is a filler only).
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1001	L1B	LBIn	-28.94	0	0	-4.64	850	3.5	3	0	0	1	0	0	0	1	0	46.101492	46.085843	33.052292	3.932292	1.25354	3.494427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.350v_ramp.txt	12/23/2009	16:22:30	No comments(this is a filler only).
