s11_ANT_phi, s11_ANT_mag, ControlSignals, Freq(MHz), HB_LB, Phase(degree), Pwr In(dBm), Regmap, SN, Serial Number, Sub-band, Temp(C), Test Freq(MHz), TestName, VSWR, Vbat(Volt), Vramp Voltage, logfilename, record_num, SN_fld0, Test Date & Time, chipid, 
330.7, 0.21849, 00010000 (TRX1)   [0:08], 608.01, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 257.0, xxxx, 14oct15_0913, , 
330.51, 0.21713, 00010000 (TRX1)   [0:08], 609.99, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 258.0, xxxx, 14oct15_0913, , 
330.32, 0.21578, 00010000 (TRX1)   [0:08], 611.98, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 259.0, xxxx, 14oct15_0913, , 
330.13, 0.21443, 00010000 (TRX1)   [0:08], 613.96, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 260.0, xxxx, 14oct15_0913, , 
329.94, 0.21308, 00010000 (TRX1)   [0:08], 615.95, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 261.0, xxxx, 14oct15_0913, , 
329.76, 0.21173, 00010000 (TRX1)   [0:08], 617.93, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 262.0, xxxx, 14oct15_0913, , 
329.57, 0.21037, 00010000 (TRX1)   [0:08], 619.91, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 263.0, xxxx, 14oct15_0913, , 
329.38, 0.20902, 00010000 (TRX1)   [0:08], 621.9, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 264.0, xxxx, 14oct15_0913, , 
329.19, 0.20767, 00010000 (TRX1)   [0:08], 623.88, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 265.0, xxxx, 14oct15_0913, , 
329.0, 0.20632, 00010000 (TRX1)   [0:08], 625.87, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 266.0, xxxx, 14oct15_0913, , 
328.81, 0.20496, 00010000 (TRX1)   [0:08], 627.85, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 267.0, xxxx, 14oct15_0913, , 
328.62, 0.20361, 00010000 (TRX1)   [0:08], 629.84, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 268.0, xxxx, 14oct15_0913, , 
328.43, 0.20226, 00010000 (TRX1)   [0:08], 631.82, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 269.0, xxxx, 14oct15_0913, , 
328.25, 0.20091, 00010000 (TRX1)   [0:08], 633.81, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 270.0, xxxx, 14oct15_0913, , 
328.06, 0.19956, 00010000 (TRX1)   [0:08], 635.79, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 271.0, xxxx, 14oct15_0913, , 
327.87, 0.1982, 00010000 (TRX1)   [0:08], 637.77, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 272.0, xxxx, 14oct15_0913, , 
327.68, 0.19685, 00010000 (TRX1)   [0:08], 639.76, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 273.0, xxxx, 14oct15_0913, , 
327.49, 0.1955, 00010000 (TRX1)   [0:08], 641.74, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 274.0, xxxx, 14oct15_0913, , 
327.3, 0.19415, 00010000 (TRX1)   [0:08], 643.73, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 275.0, xxxx, 14oct15_0913, , 
327.11, 0.1928, 00010000 (TRX1)   [0:08], 645.71, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 276.0, xxxx, 14oct15_0913, , 
326.89, 0.19158, 00010000 (TRX1)   [0:08], 647.7, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 277.0, xxxx, 14oct15_0913, , 
326.62, 0.19051, 00010000 (TRX1)   [0:08], 649.68, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 278.0, xxxx, 14oct15_0913, , 
326.35, 0.18945, 00010000 (TRX1)   [0:08], 651.67, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 279.0, xxxx, 14oct15_0913, , 
326.09, 0.18838, 00010000 (TRX1)   [0:08], 653.65, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 280.0, xxxx, 14oct15_0913, , 
325.82, 0.18732, 00010000 (TRX1)   [0:08], 655.63, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 281.0, xxxx, 14oct15_0913, , 
325.55, 0.18625, 00010000 (TRX1)   [0:08], 657.62, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 282.0, xxxx, 14oct15_0913, , 
325.29, 0.18519, 00010000 (TRX1)   [0:08], 659.6, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 283.0, xxxx, 14oct15_0913, , 
325.02, 0.18412, 00010000 (TRX1)   [0:08], 661.59, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 284.0, xxxx, 14oct15_0913, , 
324.75, 0.18306, 00010000 (TRX1)   [0:08], 663.57, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 285.0, xxxx, 14oct15_0913, , 
324.49, 0.18199, 00010000 (TRX1)   [0:08], 665.56, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 286.0, xxxx, 14oct15_0913, , 
324.22, 0.18092, 00010000 (TRX1)   [0:08], 667.54, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 287.0, xxxx, 14oct15_0913, , 
323.95, 0.17986, 00010000 (TRX1)   [0:08], 669.53, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 288.0, xxxx, 14oct15_0913, , 
323.69, 0.17879, 00010000 (TRX1)   [0:08], 671.51, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 289.0, xxxx, 14oct15_0913, , 
323.42, 0.17773, 00010000 (TRX1)   [0:08], 673.49, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 290.0, xxxx, 14oct15_0913, , 
323.15, 0.17666, 00010000 (TRX1)   [0:08], 675.48, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 291.0, xxxx, 14oct15_0913, , 
322.88, 0.1756, 00010000 (TRX1)   [0:08], 677.46, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 292.0, xxxx, 14oct15_0913, , 
322.62, 0.17453, 00010000 (TRX1)   [0:08], 679.45, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 293.0, xxxx, 14oct15_0913, , 
322.35, 0.17347, 00010000 (TRX1)   [0:08], 681.43, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 294.0, xxxx, 14oct15_0913, , 
322.08, 0.1724, 00010000 (TRX1)   [0:08], 683.42, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 295.0, xxxx, 14oct15_0913, , 
321.82, 0.17134, 00010000 (TRX1)   [0:08], 685.4, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 296.0, xxxx, 14oct15_0913, , 
321.55, 0.17027, 00010000 (TRX1)   [0:08], 687.38, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 297.0, xxxx, 14oct15_0913, , 
321.28, 0.16923, 00010000 (TRX1)   [0:08], 689.37, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 298.0, xxxx, 14oct15_0913, , 
320.95, 0.16843, 00010000 (TRX1)   [0:08], 691.35, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 299.0, xxxx, 14oct15_0913, , 
320.63, 0.16763, 00010000 (TRX1)   [0:08], 693.34, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 300.0, xxxx, 14oct15_0913, , 
320.3, 0.16683, 00010000 (TRX1)   [0:08], 695.32, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 301.0, xxxx, 14oct15_0913, , 
319.97, 0.16603, 00010000 (TRX1)   [0:08], 697.31, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 302.0, xxxx, 14oct15_0913, , 
319.65, 0.16524, 00010000 (TRX1)   [0:08], 699.29, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 303.0, xxxx, 14oct15_0913, , 
319.32, 0.16444, 00010000 (TRX1)   [0:08], 701.28, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 304.0, xxxx, 14oct15_0913, , 
319.0, 0.16364, 00010000 (TRX1)   [0:08], 703.26, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 305.0, xxxx, 14oct15_0913, , 
318.67, 0.16284, 00010000 (TRX1)   [0:08], 705.24, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 306.0, xxxx, 14oct15_0913, , 
318.35, 0.16204, 00010000 (TRX1)   [0:08], 707.23, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 307.0, xxxx, 14oct15_0913, , 
318.02, 0.16124, 00010000 (TRX1)   [0:08], 709.21, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 308.0, xxxx, 14oct15_0913, , 
317.69, 0.16045, 00010000 (TRX1)   [0:08], 711.2, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 309.0, xxxx, 14oct15_0913, , 
317.37, 0.15965, 00010000 (TRX1)   [0:08], 713.18, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 310.0, xxxx, 14oct15_0913, , 
317.04, 0.15885, 00010000 (TRX1)   [0:08], 715.17, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 311.0, xxxx, 14oct15_0913, , 
316.72, 0.15805, 00010000 (TRX1)   [0:08], 717.15, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 312.0, xxxx, 14oct15_0913, , 
316.39, 0.15725, 00010000 (TRX1)   [0:08], 719.14, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 313.0, xxxx, 14oct15_0913, , 
316.06, 0.15645, 00010000 (TRX1)   [0:08], 721.12, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 314.0, xxxx, 14oct15_0913, , 
315.74, 0.15566, 00010000 (TRX1)   [0:08], 723.1, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 315.0, xxxx, 14oct15_0913, , 
315.41, 0.15486, 00010000 (TRX1)   [0:08], 725.09, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 316.0, xxxx, 14oct15_0913, , 
315.09, 0.15406, 00010000 (TRX1)   [0:08], 727.07, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 317.0, xxxx, 14oct15_0913, , 
314.76, 0.15326, 00010000 (TRX1)   [0:08], 729.06, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 318.0, xxxx, 14oct15_0913, , 
314.43, 0.15246, 00010000 (TRX1)   [0:08], 731.04, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 319.0, xxxx, 14oct15_0913, , 
314.08, 0.15184, 00010000 (TRX1)   [0:08], 733.03, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 320.0, xxxx, 14oct15_0913, , 
313.71, 0.15129, 00010000 (TRX1)   [0:08], 735.01, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 321.0, xxxx, 14oct15_0913, , 
313.34, 0.15074, 00010000 (TRX1)   [0:08], 737.0, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 322.0, xxxx, 14oct15_0913, , 
312.97, 0.15019, 00010000 (TRX1)   [0:08], 738.98, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 323.0, xxxx, 14oct15_0913, , 
312.6, 0.14964, 00010000 (TRX1)   [0:08], 740.96, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 324.0, xxxx, 14oct15_0913, , 
312.23, 0.14909, 00010000 (TRX1)   [0:08], 742.95, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 325.0, xxxx, 14oct15_0913, , 
311.86, 0.14854, 00010000 (TRX1)   [0:08], 744.93, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 326.0, xxxx, 14oct15_0913, , 
311.49, 0.14799, 00010000 (TRX1)   [0:08], 746.92, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 327.0, xxxx, 14oct15_0913, , 
311.12, 0.14744, 00010000 (TRX1)   [0:08], 748.9, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 328.0, xxxx, 14oct15_0913, , 
310.75, 0.14689, 00010000 (TRX1)   [0:08], 750.89, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 329.0, xxxx, 14oct15_0913, , 
310.38, 0.14634, 00010000 (TRX1)   [0:08], 752.87, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 330.0, xxxx, 14oct15_0913, , 
310.01, 0.14579, 00010000 (TRX1)   [0:08], 754.85, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 331.0, xxxx, 14oct15_0913, , 
309.64, 0.14524, 00010000 (TRX1)   [0:08], 756.84, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 332.0, xxxx, 14oct15_0913, , 
309.26, 0.14469, 00010000 (TRX1)   [0:08], 758.82, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 333.0, xxxx, 14oct15_0913, , 
308.89, 0.14413, 00010000 (TRX1)   [0:08], 760.81, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 334.0, xxxx, 14oct15_0913, , 
308.52, 0.14358, 00010000 (TRX1)   [0:08], 762.79, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 335.0, xxxx, 14oct15_0913, , 
308.15, 0.14303, 00010000 (TRX1)   [0:08], 764.78, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 336.0, xxxx, 14oct15_0913, , 
307.78, 0.14248, 00010000 (TRX1)   [0:08], 766.76, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 337.0, xxxx, 14oct15_0913, , 
307.41, 0.14193, 00010000 (TRX1)   [0:08], 768.75, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 338.0, xxxx, 14oct15_0913, , 
307.04, 0.14138, 00010000 (TRX1)   [0:08], 770.73, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 339.0, xxxx, 14oct15_0913, , 
306.67, 0.14083, 00010000 (TRX1)   [0:08], 772.71, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 340.0, xxxx, 14oct15_0913, , 
306.3, 0.14036, 00010000 (TRX1)   [0:08], 774.7, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 341.0, xxxx, 14oct15_0913, , 
305.92, 0.14005, 00010000 (TRX1)   [0:08], 776.68, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 342.0, xxxx, 14oct15_0913, , 
305.55, 0.13975, 00010000 (TRX1)   [0:08], 778.67, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 343.0, xxxx, 14oct15_0913, , 
305.17, 0.13944, 00010000 (TRX1)   [0:08], 780.65, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 344.0, xxxx, 14oct15_0913, , 
304.79, 0.13913, 00010000 (TRX1)   [0:08], 782.64, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 345.0, xxxx, 14oct15_0913, , 
304.41, 0.13883, 00010000 (TRX1)   [0:08], 784.62, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 346.0, xxxx, 14oct15_0913, , 
304.04, 0.13852, 00010000 (TRX1)   [0:08], 786.61, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 347.0, xxxx, 14oct15_0913, , 
303.66, 0.13822, 00010000 (TRX1)   [0:08], 788.59, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 348.0, xxxx, 14oct15_0913, , 
303.28, 0.13791, 00010000 (TRX1)   [0:08], 790.57, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 349.0, xxxx, 14oct15_0913, , 
302.9, 0.1376, 00010000 (TRX1)   [0:08], 792.56, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 350.0, xxxx, 14oct15_0913, , 
302.52, 0.1373, 00010000 (TRX1)   [0:08], 794.54, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 351.0, xxxx, 14oct15_0913, , 
302.15, 0.13699, 00010000 (TRX1)   [0:08], 796.53, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 352.0, xxxx, 14oct15_0913, , 
301.77, 0.13669, 00010000 (TRX1)   [0:08], 798.51, LB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 353.0, xxxx, 14oct15_0913, , 
301.39, 0.13638, 00010000 (TRX1)   [0:08], 800.5, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 354.0, xxxx, 14oct15_0913, , 
301.01, 0.13607, 00010000 (TRX1)   [0:08], 802.48, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 355.0, xxxx, 14oct15_0913, , 
300.64, 0.13577, 00010000 (TRX1)   [0:08], 804.46, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 356.0, xxxx, 14oct15_0913, , 
300.26, 0.13546, 00010000 (TRX1)   [0:08], 806.45, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 357.0, xxxx, 14oct15_0913, , 
299.88, 0.13515, 00010000 (TRX1)   [0:08], 808.43, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 358.0, xxxx, 14oct15_0913, , 
299.5, 0.13485, 00010000 (TRX1)   [0:08], 810.42, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 359.0, xxxx, 14oct15_0913, , 
299.13, 0.13454, 00010000 (TRX1)   [0:08], 812.4, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 360.0, xxxx, 14oct15_0913, , 
298.75, 0.13424, 00010000 (TRX1)   [0:08], 814.39, LB, 0.0, -100.0, , xxxx, xxxx, LB, 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 361.0, xxxx, 14oct15_0913, , 
